region,country,place,latitude,longitude,altitude,koppen
Region-3,Chile,Isladepascuaad,-27.203333333333333,-109.51166666666668,44,Af
Region-3,Chile,Juanfernandezestacionmeteorologica,-33.64833333333333,-78.91499999999999,40,Csb
Region-3,Chile,LafloridaaerodromolaSerena,-29.986666666666665,-71.24000000000001,137,BWk
Region-3,Chile,Maquehueaerodromotemuco,-38.77333333333333,-72.70833333333333,86,Csb
Region-3,Chile,Pichoyvaldiviaad,-39.69,-73.10666666666665,18,Csb
Region-3,Chile,Pudahuelaeropuertosantiago,-33.43666666666667,-70.81,482,BSk
Region-3,Chile,Quintanormalsantiago,-33.50333333333333,-70.76333333333334,520,BSk
Region-3,Chile,Rodelillovinadelmarad,-33.141666666666666,-71.58833333333332,330,Csb
Region-3,Chile,Santodomingoad,-33.68666666666667,-71.67999999999999,77,Csb
Region-3,Chile,Tenientevidalcoyhaiquead,-45.62833333333334,-72.11333333333333,299,Cfb
Region-3,Colombia,Aeropuerto_Almirante_Padilla__15,11.595,-72.92333333333333,    4,BSh
Region-3,Colombia,Aeropuerto_Antonio_Narino_52,1.4483333333333333,-77.32833333333333, 1796,Aw
Region-3,Colombia,Aeropuerto_Benito_Salas_21,3.0250000000000004,-75.34166666666667,  439,Aw
Region-3,Colombia,Aeropuerto_Camilo_Daza_16,7.998333333333334,-72.555,  250,Aw
Region-3,Colombia,Aeropuerto_E_Cortissoz__AUT__29,10.923333333333332,-74.845,   14,Aw
Region-3,Colombia,Aeropuerto_El_Carano_11,5.726666666666667,-76.69666666666667,   75,Af
Region-3,Colombia,Aeropuerto_Gustavo_Artunduaga_44,1.6183333333333334,-75.60666666666667,  244,Af
Region-3,Colombia,Aeropuerto_Jose_Maria_Cordova__AUT__23,6.1866666666666665,-75.49666666666667, 2157,Cfb
Region-3,Colombia,Aeropuerto_Las_Flores_25,9.111666666666666,-73.99166666666667,   34,Am
Region-3,Colombia,Aeropuerto_Otu_23,7.07,-74.79833333333333,  643,Af
Region-3,Colombia,Aeropuerto_Perales_21,4.461666666666667,-75.17,  943,Af
Region-3,Colombia,Aeropuerto_Rafael_Barvo_25,9.336666666666668,-75.365,  166,Aw
Region-3,Colombia,Aeropuerto_Rafael_Nunez_14,10.516666666666667,-75.59666666666666,    2,Aw
Region-3,Colombia,Aeropuerto_Santiago_Perez_37,7.083333333333333,-70.76166666666667,  128,Aw
Region-3,Colombia,Aeropuerto_Santiago_Vila_21,4.32,-74.87166666666667,  305,Aw
Region-3,Colombia,Aeropuerto_Sesquicentenario_17,12.586666666666666,-81.80166666666666,    1,Am
Region-3,Colombia,Aeropuerto_Simon_Bolivar_15,11.186666666666667,-74.29,    4,BSh
Region-3,Colombia,Aeropuerto_Vasquez_Cobo_48,-4.246666666666667,-69.97833333333334,   84,Af
Region-3,Colombia,Aeropuerto_Yariguies_23,7.075,-73.85166666666666,  126,Af
Region-3,Colombia,Aeropuerto_los_Garzones_13,8.871666666666666,-75.86833333333333,   20,Aw
Region-3,Colombia,Albania_23,5.306666666666667,-74.98666666666668,  788,Af
Region-3,Colombia,Alejandria_23,6.423333333333333,-75.19333333333334, 1712,Af
Region-3,Colombia,Anchique_21,3.61,-75.15333333333332,  415,Aw
Region-3,Colombia,Berlin_Automatica_37,7.205,-72.87833333333333, 3214,ET
Region-3,Colombia,Botana__AUT__52,1.21,-77.34, 2820,Csb
Region-3,Colombia,Carmen_de_Tonchala_16,7.926666666666667,-72.64666666666666,  285,Aw
Region-3,Colombia,Charala_24,6.3116666666666665,-73.15333333333334, 1350,Af
Region-3,Colombia,Chicoral_21,4.306666666666667,-75.055,  432,Am
Region-3,Colombia,Chima_24,6.38,-73.37666666666667,  190,Af
Region-3,Colombia,El_Dorado_Catam__AUT__21,4.733333333333333,-74.15333333333334, 2547,Cfb
Region-3,Colombia,El_Libano_21,1.8866666666666667,-75.89666666666666, 1045,Am
Region-3,Colombia,El_Limon_22,3.661666666666666,-75.58833333333332,  130,Af
Region-3,Colombia,El_Palmar__24,6.631666666666667,-73.335,  940,Am
Region-3,Colombia,El_Penol_23,6.283333333333333,-75.28166666666667, 1983,Cfb
Region-3,Colombia,Escuela_Agricola_Cachira_23,7.745,-73.06, 1882,Cfb
Region-3,Colombia,Escuela_Agricola_La_Plata_21,2.4466666666666668,-75.92333333333335, 1070,Am
Region-3,Colombia,Escuela_Agricola_Mogotes_24,6.486666666666666,-72.98, 1673,Af
Region-3,Colombia,Gambita_24,6.001666666666667,-73.395, 1900,Cfb
Region-3,Colombia,Granja_Armero_21,5.0,-74.98333333333333,  321,Af
Region-3,Colombia,Granja_Demostracion_22,3.751666666666667,-75.52,  908,Af
Region-3,Colombia,Granja_Experiomental_El_Nus__AUT_23,6.485,-74.85333333333332,  859,Am
Region-3,Colombia,Granja_Providencia_21,4.838333333333333,-74.205, 2560,Cfb
Region-3,Colombia,Guasca_21,4.945,-73.875, 2750,Cfb
Region-3,Colombia,Hacienda_La_Cabana_35,4.303333333333333,-73.395,  305,Am
Region-3,Colombia,Institucion_Agricola_Convencion_16,8.49,-73.39666666666666,  176,Am
Region-3,Colombia,Institucion_Agricola_Santa_Sofia_24,5.763333333333334,-73.61333333333333, 2300,Cfb
Region-3,Colombia,Iser_Pamplona_16,7.404999999999999,-72.70333333333333, 2340,Cfb
Region-3,Colombia,Isla_del_Santuario_24,5.47,-73.74166666666667, 2580,Csb
Region-3,Colombia,Jabalcon_21,3.885,-75.095,  332,Am
Region-3,Colombia,La_Bolsa_35,4.62,-74.055, 3195,ET
Region-3,Colombia,La_Cabrera__23,5.183333333333334,-74.17,   20,Cfb
Region-3,Colombia,La_Florida__21,4.791666666666667,-74.46000000000001, 1915,Cfb
Region-3,Colombia,La_Granja_Nacional__26,5.72,-75.72833333333334, 1153,Af
Region-3,Colombia,La_Julia_21,3.1766666666666667,-75.59666666666666, 1691,Am
Region-3,Colombia,La_Laja_24,6.256666666666667,-73.49166666666667, 1400,Af
Region-3,Colombia,La_Mansa__11,5.936666666666667,-76.08999999999999, 2018,Cfb
Region-3,Colombia,La_Mono_44,1.32,-75.84666666666666,  300,Af
Region-3,Colombia,La_Playa_16,8.221666666666668,-73.24333333333334, 1500,Aw
Region-3,Colombia,La_Sierra__AUT_24,6.048333333333334,-73.23333333333333, 2700,Cfb
Region-3,Colombia,La_Tagua_44,0.115,-74.74166666666667,  153,Af
Region-3,Colombia,Llano_Largo_35,4.5633333333333335,-74.09833333333333, 2980,Cfb
Region-3,Colombia,Macagual_44,1.5,-75.71000000000001,  280,Af
Region-3,Colombia,Maguare_46,1.675,-75.22666666666667,  270,Af
Region-3,Colombia,Mercedes_21,4.658333333333333,-74.57666666666667,  810,Aw
Region-3,Colombia,Mesa_de_Pole_22,3.4850000000000003,-75.55166666666666,  699,Af
Region-3,Colombia,Mesopotamia_26,5.901666666666666,-75.32833333333333, 2408,Cfb
Region-3,Colombia,Monopamba_47,0.8300000000000001,-77.32166666666666, 1776,Cfb
Region-3,Colombia,Musinga_11,6.835,-76.22, 1396,Af
Region-3,Colombia,Obonuco_52,1.2733333333333334,-77.31833333333333, 2710,Csb
Region-3,Colombia,Olaya_Herrera__AUT__27,6.236666666666666,-75.62333333333333, 1490,Af
Region-3,Colombia,PalacioVegalarga_21,2.99,-75.14833333333333, 1100,Aw
Region-3,Colombia,Pandi_21,4.24,-74.50833333333334,  950,Aw
Region-3,Colombia,Parque_Arqueologico_21,1.913333333333333,-76.35333333333332, 1800,Cfb
Region-3,Colombia,Pasca__AUT__21,4.359999999999999,-74.36999999999999, 2256,Cfb
Region-3,Colombia,Primavera_de_Matima_21,4.833333333333333,-74.49333333333334, 1850,Csb
Region-3,Colombia,Pst_de_Monta_21,3.808333333333333,-74.91833333333334,  321,Am
Region-3,Colombia,Relator_22,3.591666666666667,-75.705, 1160,Af
Region-3,Colombia,Salazar_16,7.813333333333333,-72.89999999999999,  860,Af
Region-3,Colombia,Samana_23,5.426666666666667,-75.04166666666667, 1532,Af
Region-3,Colombia,San_Alfonso_21,3.4066666666666667,-75.16,  440,Aw
Region-3,Colombia,San_Antonio_Quinta_22,3.9416666666666664,-75.51166666666667, 1448,Af
Region-3,Colombia,San_Bernardo_52,1.565,-77.11166666666666, 2190,Csb
Region-3,Colombia,San_Carlos_23,6.196666666666667,-75.06666666666666, 1113,Af
Region-3,Colombia,San_Felix_26,5.404999999999999,-75.41833333333332, 2690,Cfb
Region-3,Colombia,San_Francisco_23,6.033333333333333,-75.10333333333332, 1325,Af
Region-3,Colombia,San_Jose_21,3.3916666666666666,-75.18833333333333,  400,Aw
Region-3,Colombia,San_Jose_Del_Fragua_44,1.3683333333333334,-76.01833333333333,  320,Af
Region-3,Colombia,Santa_Ana_21,3.621666666666667,-74.71833333333333, 1410,Aw
Region-3,Colombia,Santa_Leticia_21,2.2733333333333334,-76.21000000000001, 2085,Cfb
Region-3,Colombia,Santa_Rosa_Caguan_46,1.7466666666666668,-74.79333333333334,  240,Af
Region-3,Colombia,Santa_Rosa_de_Simiti_23,8.041666666666666,-74.105,  650,Aw
Region-3,Colombia,Sevilla_21,1.865,-76.19833333333332, 1320,Am
Region-3,Colombia,Teorama_16,8.486666666666666,-73.295, 1160,Aw
Region-3,Colombia,Tibaitata_21,4.7316666666666665,-74.25333333333333, 2543,Cfb
Region-3,Colombia,Tunebia_37,7.036666666666667,-72.195,  370,Af
Region-3,Colombia,Tunguavita__AUT__24,5.808333333333334,-73.19833333333332, 2470,Cfb
Region-3,Colombia,Urumita_28,10.648333333333332,-73.09833333333333,  255,Aw
Region-3,Colombia,Valle_de_San_Juan_21,4.298333333333334,-75.12833333333333,  591,Af
Region-3,Colombia,Valparaiso_44,1.255,-75.72666666666667,  270,Af
Region-3,Colombia,Villa_Luisa_35,5.45,-73.42999999999999, 2200,Cfb
Region-3,Colombia,Villahermosa_21,5.076666666666666,-75.11999999999999, 2069,Cfb
Region-3,Colombia,Villavieja_Ffcc_21,3.2649999999999997,-75.31833333333333,  430,Aw
Region-3,Colombia,Yacopi__AUT_23,5.488333333333333,-74.37666666666667, 1347,Af
Region-3,Colombia,Zapatoca_24,6.84,-73.36333333333333, 1810,Aw
Region-3,Colombia,Zuluaga_21,2.265,-75.59333333333333, 1270,Af
Region-3,Paraguay,Aerop_Guarani,-25.485,-54.865,247,Cfa
Region-3,Paraguay,Asuncion,-25.248333333333335,-57.58833333333333,83,Cfa
Region-3,Paraguay,Caazapa,-26.218333333333337,-56.376666666666665,142,Cfa
Region-3,Paraguay,Capitan_Meza,-26.836666666666662,-55.405,263,Cfa
Region-3,Paraguay,Concepcion,-23.478333333333335,-57.49833333333333,75,Aw
Region-3,Paraguay,Coronel_Oviedo,-25.485,-56.431666666666665,160,Cfa
Region-3,Paraguay,Encarnacion,-27.24,-55.83833333333334,201,Cfa
Region-3,Paraguay,Gral_Bruguez,-24.783333333333335,-58.848333333333336,92,Cfa
Region-3,Paraguay,Mariscal_Estigarribia,-22.101666666666667,-60.62833333333333,168,BSh
Region-3,Paraguay,Paraguari,-25.676666666666662,-57.20666666666666,116,Cfa
Region-3,Paraguay,Pedro_Juan_Caballero,-22.675,-55.915000000000006,563,Cfa
Region-3,Paraguay,Pilar,-26.953333333333333,-58.32666666666667,68,Cfa
Region-3,Paraguay,Pozo_Colorado,-23.563333333333333,-58.82666666666667,99,Cfa
Region-3,Paraguay,Puerto_Casado,-22.363333333333333,-57.98166666666666,79,Aw
Region-3,Paraguay,Salto_del_Guaira,-24.11,-54.370000000000005,300,Cfa
Region-3,Paraguay,San_Estanislao,-24.668333333333333,-56.52166666666666,183,Cfa
Region-3,Paraguay,San_Juan_Bautista,-26.69,-57.138333333333335,119,Cfa
Region-3,Paraguay,San_Pedro,-24.093333333333337,-57.11166666666667,81,Cfa
Region-3,Paraguay,Villarrica,-25.773333333333333,-56.459999999999994,162,Cfa
Region-3,Suriname,JAPengelInt,5.53,-55.22666666666667,18,Af
Region-3,Suriname,Nickerie,5.988333333333333,-57.07,2,Am
Region-3,Suriname,ZorgEnHoop,5.868333333333333,-55.20333333333333,3,Af
Region-3,Uruguay,Artigas,-30.471666666666668,-56.57,120.88,Cfa
Region-3,Uruguay,Carrasco,-34.913333333333334,-56.07666666666667,32.88,Cfa
Region-3,Uruguay,Colonia,-34.46,-57.77333333333333,24.78,Cfa
Region-3,Uruguay,Durazno,-33.355000000000004,-56.513333333333335,92.8,Cfa
Region-3,Uruguay,Florida,-34.11333333333334,-56.205,65.68,Cfa
Region-3,Uruguay,Melilla,-34.81666666666666,-56.32833333333333,49.69,Cfa
Region-3,Uruguay,Melo,-32.36,-54.24333333333333,100.36,Cfa
Region-3,Uruguay,Mercedes,-33.251666666666665,-58.080000000000005,17.01,Cfa
Region-3,Uruguay,Paysandu,-32.42333333333334,-58.053333333333335,61.12,Cfa
Region-3,Uruguay,Prado,-34.913333333333334,-56.24666666666667,14.44,Cfa
Region-3,Uruguay,Rivera,-30.961666666666662,-55.58833333333333,241.94,Cfa
Region-3,Uruguay,Rocha,-34.54333333333334,-54.375,18.16,Cfa
Region-3,Uruguay,Salto,-31.463333333333335,-58.06333333333333,39.55,Cfa
Region-3,Uruguay,Treinta_y_Tres,-33.25333333333334,-54.406666666666666,46.14,Cfa
Region-3,Venezuela,Acarigua,9.55,-69.315,231.000000,Aw
Region-3,Venezuela,BARQUISIMETO,10.11,-69.40333333333332,608.000000,BSh
Region-3,Venezuela,Barcelona,10.215,-64.765,8.000000,BSh
Region-3,Venezuela,Barinas,8.625,-70.23,185.000000,Aw
Region-3,Venezuela,Calabozo,9.015,-67.41833333333334,110.000000,Aw
Region-3,Venezuela,CaracasLaCalota,10.511666666666668,-66.85666666666665,850.000000,Aw
Region-3,Venezuela,Carrizal,9.405,-66.94333333333334,196.000000,Aw
Region-3,Venezuela,CiudadBolivar,8.196666666666667,-63.555,51.000000,Aw
Region-3,Venezuela,Colo,8.115,-72.25,851.000000,Af
Region-3,Venezuela,ColoniaTova,10.411666666666669,-67.31666666666666,1924.000000,Cfb
Region-3,Venezuela,Coro,11.425,-69.74000000000001,16.000000,BSh
Region-3,Venezuela,Cumana,10.45,-64.13666666666666,7.000000,Aw
Region-3,Venezuela,ElVigia,8.923333333333334,-71.36833333333333,114.000000,Af
Region-3,Venezuela,Guanare,9.108333333333334,-69.77333333333333,163.000000,Aw
Region-3,Venezuela,Guasdualito,7.25,-70.75,128.000000,Aw
Region-3,Venezuela,Guiria,10.665,-62.31833333333333,18.000000,Aw
Region-3,Venezuela,LaCanada,10.518333333333334,-71.65,26.000000,BSh
Region-3,Venezuela,MaiquetiaAeropuerto,10.63,-67.05333333333333,71.000000,Aw
Region-3,Venezuela,Maracaibo,10.55,-71.79666666666667,61.000000,BSh
Region-3,Venezuela,MaracayBasucre,10.31,-67.65666666666667,433.000000,Aw
Region-3,Venezuela,Maturin,9.75,-63.265,73.000000,Aw
Region-3,Venezuela,MeneGrande,9.818333333333332,-71.015,26.000000,Aw
Region-3,Venezuela,Merida,8.676666666666668,-71.19166666666668,1599.000000,Aw
Region-3,Venezuela,Palmichal,10.31,-68.32833333333333,761.000000,Aw
Region-3,Venezuela,Porlamar,10.953333333333331,-64.02833333333334,16.000000,BSh
Region-3,Venezuela,Pto_Ayacucho,5.636666666666667,-67.65333333333332,68.000000,Am
Region-3,Venezuela,SanAntonioTachira,7.85,-72.47333333333334,394.000000,BSh
Region-3,Venezuela,SanFernandoApure,7.9,-67.52166666666668,52.000000,Am
Region-3,Venezuela,SanJuan,9.971666666666668,-67.42333333333333,447.000000,Aw
Region-3,Venezuela,SantaElenaDeUairen,4.58,-61.19166666666666,897.000000,Am
Region-3,Venezuela,StoDomingo,7.665,-72.06833333333333,490.000000,Af
Region-3,Venezuela,Templador,9.018333333333334,-62.61833333333333,31.000000,Aw
Region-3,Venezuela,Tumeremo,7.3,-61.365,167.000000,Am
Region-3,Venezuela,Valencia,10.226666666666668,-67.95,432.000000,Aw
Region-3,Venezuela,Valera,9.385,-70.6,569.000000,Aw
Region-3,Venezuela,ValleDeLaPascua,9.218333333333334,-66.01833333333333,180.000000,Aw
Region-4,AntiguaAndBarbuda,VCBirdInternationalAirportVCBIA,17.195,-62.475,62,Aw
Region-4,Bahamas,LyndenPindlingIntlAirport,25.05,-77.46666666666667,8,Am
Region-4,Belize,Be,17.26,-88.79166666666667,52,Am
Region-4,Belize,Centr,17.215,-89.0,57,Aw
Region-4,Belize,M,17.060000000000002,-88.39833333333333,25,Am
Region-4,Belize,PhillipGoldsonAirport,17.533333333333335,-88.3,5,Am
Region-4,Belize,Punt,17.26,-88.79166666666667,52,Af
Region-4,Belize,Sa,16.605,-88.53,20,Am
Region-4,Belize,Tow,18.103333333333335,-88.62666666666667,7,Aw
Region-4,Bermuda,BermudaWeatherService,32.36833333333333,-64.73,6,Cfa
Region-4,Canada,Bagotville_A,48.400000000000006,-71.00166666666667,159,Dfb
Region-4,Canada,Cambridge_Bay_Gsn,69.14,-105.19333333333331,19,ET
Region-4,Canada,Cartwright_A,53.76166666666666,-57.085,17,Dfc
Region-4,Canada,Cold_Lake_A,54.43,-110.34333333333332,541,Dfb
Region-4,Canada,Edmonton_International_Cs,53.34,-113.63666666666666,705,Dfb
Region-4,Canada,Estevan,49.23166666666667,-102.97,578,Dfb
Region-4,Canada,Eureka_Climate,80.01833333333333,-85.93666666666667,10,ET
Region-4,Canada,Fort_Simpson_Climate,61.79833333333333,-121.31166666666668,168,Dfc
Region-4,Canada,Fort_Smith_Climate,60.07333333333333,-111.985,205,Dfc
Region-4,Canada,Gander_Airport_Cs,49.01,-54.568333333333335,151,Dfb
Region-4,Canada,Geraldton_A,49.83833333333333,-86.965,348,Dfb
Region-4,Canada,Goose_A,53.31666666666667,-60.416666666666664,49,Dfb
Region-4,Canada,Hay_River_Climate,60.86666666666667,-115.82666666666668,164,Dfc
Region-4,Canada,Kamloops_Aut,50.77833333333333,-120.47833333333334,344,BSk
Region-4,Canada,Kapuskasing_Cda_On,49.431666666666665,-82.49166666666667,223,Dfb
Region-4,Canada,Kugaaruk_Climate,68.55833333333334,-89.81666666666666,16,ET
Region-4,Canada,Kugluktuk_Climate,67.82,-115.145,23,Dfc
Region-4,Canada,Kuujjuaq_A,58.120000000000005,-68.63333333333333,40,Dfc
Region-4,Canada,La_Ronge_Rcs,55.211666666666666,-105.28666666666666,377,Dfb
Region-4,Canada,Norman_Wells_Climate,65.30833333333334,-126.77333333333333,92,Dfc
Region-4,Canada,Resolute_Cs,74.73833333333333,-94.97333333333331,45,ET
Region-4,Canada,The_Pas_Climate,54.015,-101.11666666666666,272,Dfb
Region-4,Canada,Thompson_A,55.82833333333333,-97.925,224,Dfc
Region-4,CostaRica,DanielOduberInternationalAirport,10.583333333333334,-85.53333333333333,70,Aw
Region-4,CostaRica,JuanSantamariaInternationalAirport,9.983333333333333,-84.16666666666667,913,Aw
Region-4,CostaRica,PuertoLimon,9.95,-83.01666666666667,5,Af
Region-4,CostaRica,TobiasBolanosPalmaAirport,9.95,-84.13333333333334,997,Aw
Region-4,Curacao_and_SintMaarten,Curacao_Hato_International_Airport,12.23,-69.035,9,Aw
Region-4,Curacao_and_SintMaarten,PRINCESS_JULIANA_INTERNATIONAL_AIRPORT,18.08,-63.153333333333336,4,Aw
Region-4,Dominica,CanefieldAP,15.433333333333334,-61.46666666666667,5,Am
Region-4,Dominica,DouglasCharlesAP,15.533333333333331,-61.3,12,Af
Region-4,DominicanRepublic,ALaUnion,19.775,-70.62833333333333,   16,Am
Region-4,DominicanRepublic,ArroyoBarril,19.203333333333333,-69.515,   37,Af
Region-4,DominicanRepublic,Barahona,18.325,-71.15333333333332,    8,Aw
Region-4,DominicanRepublic,Bayaguana,18.78666666666667,-69.70166666666665,   53,Am
Region-4,DominicanRepublic,Cabrera,19.7,-69.93833333333333,   18,Af
Region-4,DominicanRepublic,Jimani,18.540000000000003,-71.86833333333333,   45,Aw
Region-4,DominicanRepublic,LasAmericas,18.515,-69.745,    7,Aw
Region-4,DominicanRepublic,MonteCristi,19.85,-71.67166666666667,    8,BSh
Region-4,DominicanRepublic,PuntaCana,18.633333333333333,-68.40666666666667,    7,Aw
Region-4,DominicanRepublic,SDeLaMar,18.325,-71.15333333333332,    8,Af
Region-4,DominicanRepublic,Santiago,19.418333333333333,-70.67,  170,Aw
Region-4,DominicanRepublic,SantoDomingo,18.506666666666664,-69.88999999999999,   14,Am
Region-4,ElSalvador,ACAJUTLA,13.611666666666666,-89.83333333333333,15,Aw
Region-4,ElSalvador,ILOPANGO,13.778333333333334,-89.125,624,Aw
Region-4,ElSalvador,LaUnion,13.335,-87.87666666666667,12,Aw
Region-4,ElSalvador,SanMiguel,13.468333333333334,-88.19833333333334,108,Aw
Region-4,ElSalvador,SantaAna,14.061666666666667,-89.62166666666667,665,Aw
Region-4,Grenada,MauriceBishopIntlAirport,12.0,-61.78333333333333,40,Aw
Region-4,Guatemala,Huehuetenango,15.326666666666666,-91.515,1870.000000,Cwb
Region-4,Guatemala,La_Aurora,14.6,-90.58333333333331,1491.000000,Af
Region-4,Guatemala,La_Fragua,15.043333333333331,-89.58999999999999,227.000000,Am
Region-4,Guatemala,Puerto_Barrios_PHC,15.798333333333334,-88.58999999999999,2.000000,Cwb
Region-4,Jamaica,KingstonNormanManley,17.933333333333334,-76.78333333333333,3,Aw
Region-4,Jamaica,MontegoBaySangster,18.5,-77.91666666666667,1,Aw
Region-4,Mexico,Acapulco,16.826666666666668,-99.83,3,Aw
Region-4,Mexico,Chihuahua,28.69,-106.1,1372,BSh
Region-4,Mexico,Durango,24.151666666666664,-104.68166666666666,1872,BSh
Region-4,Mexico,Guanajuato,21.085,-101.34833333333331,1999,Csa
Region-4,Mexico,HuajuapanDeLeon,17.81666666666667,-97.79833333333332,1607,Cwa
Region-4,Mexico,LaBufa,22.84,-102.56833333333331,2612,BSk
Region-4,Mexico,Manzanillo,19.1,-104.32833333333332,3,Aw
Region-4,Mexico,Monterrey,25.761666666666667,-100.29666666666668,500,BSh
Region-4,Mexico,Morelia,19.746666666666663,-101.26333333333334,1913,Csa
Region-4,Mexico,Saltillo,25.358333333333334,-101.06,1790,BSk
Region-4,Mexico,Sombrerete,23.666666666666668,-103.65333333333334,2351,BSk
Region-4,Mexico,Tacubaya,19.421666666666667,-99.26333333333334,2309,Csb
Region-4,Mexico,Toluca,19.331666666666667,-99.78666666666668,2726,Cwb
Region-4,Mexico,Torreon,25.585,-103.51166666666668,1123,BWh
Region-4,Mexico,Tulancingo,20.08833333333333,-98.395,2214,BSk
Region-4,Mexico,Tuxpan,21.01,-97.42,10,Aw
Region-4,Mexico,Veracruz,19.191666666666663,-96.16833333333332,15,Aw
Region-4,Mexico,Xalapa,19.571666666666665,-96.92333333333332,1360,Cfb
Region-4,StKittsAndNevis,RLBradshawIntAirport,17.32166666666667,-62.71666666666667,51,Aw
Region-4,TrinidadAndTobago,Piarco,10.616666666666667,-61.40166666666667,5,Am
Region-4,UnitedStates,ABERDEEN,45.485,-98.47833333333334, 397,Dfa
Region-4,UnitedStates,ABILENE_RGNL_AP,32.46333333333333,-99.76, 546,Cfa
Region-4,UnitedStates,AKRON_CANTON_RGNL_AP,40.916666666666664,-81.43333333333334, 368,Dfa
Region-4,UnitedStates,ALAMOSA_SAN_LUIS_AP,37.46666666666666,-105.91833333333332,2296,BSk
Region-4,UnitedStates,ALBANY_AP,42.791666666666664,-73.855,  95,Dfa
Region-4,UnitedStates,ALBANY_SW_GA_RGNL_AP,31.546666666666667,-84.25,  58,Cfa
Region-4,UnitedStates,ALBUQUERQUE_INTL_AP,35.085,-106.69333333333331,1619,BSk
Region-4,UnitedStates,ALEXANDRIA_INTL_AP,31.341666666666665,-92.60166666666666,  26,Cfa
Region-4,UnitedStates,ALLENTOWN_INTL_AP,40.655,-75.52833333333334, 119,Dfa
Region-4,UnitedStates,ALMA_BACON_CO_AP,31.548333333333336,-82.54,  59,Cfa
Region-4,UnitedStates,ALPENA_CO_RGNL_AP,45.09666666666667,-83.63666666666667, 209,Dfb
Region-4,UnitedStates,AMARILLO,35.233333333333334,-101.75333333333332,1093,BSk
Region-4,UnitedStates,ANCHORAGE_INTL_AP,61.18,-150.08333333333334,  37,Dsc
Region-4,UnitedStates,ANDERSON_CO_AP,34.57,-82.75833333333334, 232,Cfa
Region-4,UnitedStates,ANNETTE_ISLAND_AP,55.06666666666666,-131.63833333333332,  33,Cfb
Region-4,UnitedStates,APALACHICOLA_AP,29.733333333333334,-85.03333333333333,   6,Cfa
Region-4,UnitedStates,ASHEVILLE_RGNL_AP,35.50833333333333,-82.55833333333334, 645,Cfa
Region-4,UnitedStates,ASTORIA_RGNL_AP,46.19166666666666,-123.96166666666666,   3,Csb
Region-4,UnitedStates,ATHENS_BEN_EPPS_AP,34.02166666666666,-83.38166666666666, 239,Cfa
Region-4,UnitedStates,ATLANTA,33.43,-84.645, 262,Cfa
Region-4,UnitedStates,ATLANTA_HARTSFIELD_INTL_AP,33.696666666666665,-84.48333333333333, 308,Cfa
Region-4,UnitedStates,ATLANTIC_CITY_INTL_AP,39.529999999999994,-74.57,  18,Cfa
Region-4,UnitedStates,AUGUSTA_BUSH_FLD_AP,33.43666666666667,-82.03,  40,Cfa
